FeedbackID,CustomerID,ProductID,Review,Rating,Date
FB000358,CUST013826,P0173,Loved the display and performance,4,2024-03-06
FB000359,CUST021966,P0491,"It's fine, delivery took a couple of extra days",3,2025-12-07
FB000360,CUST014381,P0461,Loved the display and performance,5,2024-05-03
FB000361,CUST027185,P0516,"Very happy with the purchase, smooth experience",5,2023-09-01
FB000362,CUST016345,P0392,Warranty claim process was very slow,1,2024-07-06
FB000363,CUST042870,P0555,"Very happy with the purchase, smooth experience",4,2025-11-16
FB000364,CUST041169,P0225,"Great value for money, battery life is superb",4,2023-11-27
FB000365,CUST012988,P0520,Super fast delivery and genuine product,4,2024-12-19
FB000366,CUST046186,P0453,"Very happy with the purchase, smooth experience",5,2023-10-15
FB000367,CUST027131,P0459,Loved the display and performance,4,2024-05-10
FB000368,CUST024215,P0245,"Average performance, heats up a bit while gaming",3,2025-08-12
FB000369,CUST039208,P0070,"Phone hung frequently, had to get it exchanged",1,2024-04-08
FB000370,CUST016916,P0408,Build quality and after-sales support are great,5,2026-01-09
FB000371,CUST042106,P0560,"It's fine, delivery took a couple of extra days",3,2025-07-28
FB000372,CUST046763,P0525,"It's fine, delivery took a couple of extra days",3,2023-10-09
FB000373,CUST029893,P0044,Loved the display and performance,4,2024-09-03
FB000374,CUST049988,P0277,"Excellent phone, camera quality is amazing",5,2024-04-16
FB000375,CUST020201,P0397,Loved the display and performance,4,2026-05-31
FB000376,CUST015515,P0080,"Very happy with the purchase, smooth experience",5,2024-03-07
FB000377,CUST003724,P0589,Super fast delivery and genuine product,5,2024-04-08
FB000378,CUST000347,P0062,"Phone is okay, expected slightly better battery",3,2026-03-24
FB000379,CUST022053,P0142,"Phone is okay, expected slightly better battery",3,2025-07-21
FB000380,CUST044478,P0537,"Very happy with the purchase, smooth experience",4,2026-06-06
FB000381,CUST002016,P0318,"Average performance, heats up a bit while gaming",3,2024-02-08
FB000382,CUST003219,P0469,"Average performance, heats up a bit while gaming",3,2023-12-01
FB000383,CUST030679,P0434,"Phone is okay, expected slightly better battery",3,2024-12-11
FB000384,CUST002933,P0309,Loved the display and performance,4,2023-10-11
FB000385,CUST012480,P0452,Super fast delivery and genuine product,5,2025-07-29
FB000386,CUST027919,P0231,"It's fine, delivery took a couple of extra days",3,2025-05-01
FB000387,CUST016397,P0333,"Average performance, heats up a bit while gaming",3,2024-01-15
FB000388,CUST036663,P0151,"Average performance, heats up a bit while gaming",3,2024-04-05
FB000389,CUST004390,P0268,Loved the display and performance,5,2026-05-18
FB000390,CUST025993,P0319,"Great value for money, battery life is superb",5,2025-08-01
FB000391,CUST010377,P0214,"Great value for money, battery life is superb",5,2026-01-25
FB000392,CUST033913,P0170,Warranty claim process was very slow,1,2024-05-16
FB000393,CUST018643,P0298,"It's fine, delivery took a couple of extra days",3,2025-07-03
FB000394,CUST023073,P0218,Loved the display and performance,4,2024-07-10
FB000395,CUST018788,P0391,"Phone is okay, expected slightly better battery",3,2025-12-18
FB000396,CUST004165,P0382,Build quality and after-sales support are great,4,2025-08-17
FB000397,CUST037938,P0080,Loved the display and performance,5,2023-09-30
FB000398,CUST011008,P0465,"Excellent phone, camera quality is amazing",5,2024-07-20
FB000399,CUST017299,P0429,"Phone is okay, expected slightly better battery",3,2024-08-11
FB000400,CUST026286,P0561,"Very happy with the purchase, smooth experience",4,2025-11-17
FB000401,CUST009174,P0019,Warranty claim process was very slow,1,2025-04-15
FB000402,CUST004523,P0567,"Received a scratched unit, very disappointed",2,2024-05-03
FB000403,CUST048731,P0499,Warranty claim process was very slow,2,2026-02-21
FB000404,CUST009744,P0551,"Phone hung frequently, had to get it exchanged",1,2024-06-26
FB000405,CUST026969,P0548,"Great value for money, battery life is superb",4,2023-07-04
FB000406,CUST033407,P0300,"Average performance, heats up a bit while gaming",3,2024-10-25
FB000407,CUST016365,P0070,Build quality and after-sales support are great,4,2024-12-30
FB000408,CUST003282,P0216,Super fast delivery and genuine product,5,2025-12-12
FB000409,CUST033818,P0358,Build quality and after-sales support are great,4,2026-01-13
FB000410,CUST025674,P0266,"Very happy with the purchase, smooth experience",4,2024-01-16
FB000411,CUST037930,P0488,"Poor packaging, box was damaged on arrival",2,2025-02-23
FB000412,CUST026741,P0089,"Received a scratched unit, very disappointed",2,2024-04-14
FB000413,CUST001683,P0584,"Very happy with the purchase, smooth experience",4,2024-02-23
FB000414,CUST003203,P0519,"Very happy with the purchase, smooth experience",4,2023-07-20
FB000415,CUST046999,P0360,"Poor packaging, box was damaged on arrival",2,2025-03-15
FB000416,CUST007741,P0531,"Excellent phone, camera quality is amazing",5,2025-06-26
FB000417,CUST035878,P0501,"Great value for money, battery life is superb",4,2023-08-03
FB000418,CUST049556,P0447,"Received a scratched unit, very disappointed",2,2024-01-29
FB000419,CUST014768,P0280,Build quality and after-sales support are great,5,2024-03-03
FB000420,CUST049463,P0147,"Battery drains too fast, not worth the price",2,2026-06-07
FB000421,CUST018459,P0536,"Phone is okay, expected slightly better battery",3,2026-06-03
FB000422,CUST006244,P0390,Loved the display and performance,4,2025-11-08
FB000423,CUST014376,P0358,Build quality and after-sales support are great,4,2023-10-20
FB000424,CUST019671,P0416,"Battery drains too fast, not worth the price",1,2026-03-26
FB000425,CUST032857,P0374,Loved the display and performance,5,2025-09-10
FB000426,CUST000291,P0375,Super fast delivery and genuine product,4,2025-05-28
FB000427,CUST015661,P0421,"Received a scratched unit, very disappointed",1,2025-06-28
FB000428,CUST010324,P0583,"Received a scratched unit, very disappointed",1,2025-03-01
FB000429,CUST014406,P0213,"Phone is okay, expected slightly better battery",3,2024-04-04
FB000430,CUST043375,P0479,Warranty claim process was very slow,2,2026-06-25
FB000431,CUST030921,P0101,"Great value for money, battery life is superb",5,2023-11-02
FB000432,CUST001500,P0393,"Average performance, heats up a bit while gaming",3,2025-08-09
FB000433,CUST035555,P0012,"Phone hung frequently, had to get it exchanged",2,2023-09-16
FB000434,CUST044835,P0295,"Average performance, heats up a bit while gaming",3,2024-02-12
FB000435,CUST018125,P0547,Build quality and after-sales support are great,4,2025-04-15
FB000436,CUST018686,P0142,"Excellent phone, camera quality is amazing",5,2024-07-12
FB000437,CUST016173,P0348,Super fast delivery and genuine product,4,2023-09-10
FB000438,CUST003858,P0397,"Average performance, heats up a bit while gaming",3,2024-07-19
FB000439,CUST017487,P0043,Build quality and after-sales support are great,5,2023-07-05
FB000440,CUST001110,P0075,"Poor packaging, box was damaged on arrival",2,2023-09-02
FB000441,CUST015166,P0187,Build quality and after-sales support are great,4,2024-09-18
FB000442,CUST017876,P0178,"Poor packaging, box was damaged on arrival",1,2023-10-10
FB000443,CUST001393,P0240,Warranty claim process was very slow,1,2024-01-03
FB000444,CUST002982,P0502,"Average performance, heats up a bit while gaming",3,2025-09-27
FB000445,CUST003166,P0570,"Poor packaging, box was damaged on arrival",1,2024-04-02
FB000446,CUST028389,P0261,Super fast delivery and genuine product,5,2024-06-16
FB000447,CUST036659,P0327,Super fast delivery and genuine product,5,2024-10-25
FB000448,CUST043462,P0012,"Average performance, heats up a bit while gaming",3,2025-09-11
FB000449,CUST037993,P0512,"Received a scratched unit, very disappointed",1,2025-09-08
FB000450,CUST007848,P0397,Super fast delivery and genuine product,5,2026-01-18
FB000451,CUST045911,P0457,"Very happy with the purchase, smooth experience",5,2023-08-03
FB000452,CUST046867,P0499,Loved the display and performance,4,2023-11-01
FB000453,CUST016587,P0416,"Excellent phone, camera quality is amazing",5,2026-05-17
FB000454,CUST019192,P0379,Warranty claim process was very slow,1,2024-06-24
FB000455,CUST029095,P0220,Super fast delivery and genuine product,4,2023-08-13
FB000456,CUST043627,P0157,"Great value for money, battery life is superb",4,2023-08-25
FB000457,CUST023527,P0027,"It's fine, delivery took a couple of extra days",3,2023-11-06
FB000458,CUST024532,P0195,Warranty claim process was very slow,1,2024-05-10
FB000459,CUST003340,P0173,Super fast delivery and genuine product,5,2023-12-30
FB000460,CUST003317,P0282,Loved the display and performance,5,2024-09-25
FB000461,CUST034948,P0100,"Very happy with the purchase, smooth experience",5,2024-04-07
FB000462,CUST010390,P0177,"It's fine, delivery took a couple of extra days",3,2025-07-03
FB000463,CUST026056,P0048,Loved the display and performance,5,2023-08-30
FB000464,CUST031207,P0095,"Excellent phone, camera quality is amazing",5,2023-09-07
FB000465,CUST004393,P0040,"Very happy with the purchase, smooth experience",5,2024-03-24
FB000466,CUST012711,P0129,"Great value for money, battery life is superb",4,2024-02-01
FB000467,CUST037431,P0215,"Phone hung frequently, had to get it exchanged",1,2023-09-04
FB000468,CUST006016,P0085,Build quality and after-sales support are great,4,2025-04-13
FB000469,CUST018894,P0431,Build quality and after-sales support are great,5,2023-08-10
FB000470,CUST029090,P0572,Loved the display and performance,5,2024-09-03
FB000471,CUST048095,P0357,Loved the display and performance,4,2026-01-25
FB000472,CUST039551,P0136,Build quality and after-sales support are great,4,2025-01-31
FB000473,CUST025163,P0565,Loved the display and performance,4,2025-11-02
FB000474,CUST023464,P0441,Super fast delivery and genuine product,5,2023-07-15
FB000475,CUST036159,P0537,"It's fine, delivery took a couple of extra days",3,2026-03-05
FB000476,CUST004212,P0302,"Received a scratched unit, very disappointed",2,2025-03-16
FB000477,CUST029762,P0144,"It's fine, delivery took a couple of extra days",3,2023-08-09
FB000478,CUST022765,P0311,"Great value for money, battery life is superb",5,2025-12-15
FB000479,CUST004863,P0449,"Very happy with the purchase, smooth experience",4,2025-04-25
FB000480,CUST022826,P0446,"Phone is okay, expected slightly better battery",3,2025-02-17
FB000481,CUST018943,P0589,"It's fine, delivery took a couple of extra days",3,2024-02-21
FB000482,CUST023053,P0305,"Very happy with the purchase, smooth experience",4,2025-05-29
FB000483,CUST030966,P0136,"Phone hung frequently, had to get it exchanged",1,2024-01-05
FB000484,CUST012850,P0322,"Very happy with the purchase, smooth experience",4,2023-11-06
FB000485,CUST037342,P0026,"Excellent phone, camera quality is amazing",5,2026-05-11
FB000486,CUST012705,P0116,"Phone hung frequently, had to get it exchanged",2,2023-09-10
FB000487,CUST018777,P0277,"Very happy with the purchase, smooth experience",5,2024-06-25
FB000488,CUST031833,P0245,"Very happy with the purchase, smooth experience",4,2026-02-01
FB000489,CUST016704,P0094,"It's fine, delivery took a couple of extra days",3,2024-02-23
FB000490,CUST030882,P0572,Super fast delivery and genuine product,5,2024-03-21
FB000491,CUST011881,P0106,"Phone hung frequently, had to get it exchanged",2,2024-07-19
FB000492,CUST039281,P0190,"Poor packaging, box was damaged on arrival",1,2026-02-19
FB000493,CUST002808,P0405,"Excellent phone, camera quality is amazing",4,2023-08-20
FB000494,CUST012117,P0118,Build quality and after-sales support are great,5,2023-10-15
FB000495,CUST046280,P0141,Loved the display and performance,5,2024-11-03
FB000496,CUST032256,P0222,"Battery drains too fast, not worth the price",2,2025-06-21
FB000497,CUST035665,P0443,Build quality and after-sales support are great,5,2023-08-16
FB000498,CUST046665,P0518,"Phone is okay, expected slightly better battery",3,2024-08-15
FB000499,CUST032228,P0334,Warranty claim process was very slow,2,2024-09-29
FB000500,CUST006094,P0429,"Battery drains too fast, not worth the price",1,2026-01-10
FB000501,CUST028074,P0450,"Great value for money, battery life is superb",5,2025-01-21
FB000502,CUST047097,P0347,"It's fine, delivery took a couple of extra days",3,2024-07-30
FB000503,CUST014849,P0533,Loved the display and performance,5,2026-04-07
FB000504,CUST031774,P0006,Super fast delivery and genuine product,4,2025-02-16
FB000505,CUST004785,P0509,"It's fine, delivery took a couple of extra days",3,2026-04-27
FB000506,CUST042467,P0141,"Very happy with the purchase, smooth experience",4,2024-04-10
FB000507,CUST040511,P0408,Loved the display and performance,5,2025-12-21
FB000508,CUST008521,P0366,Loved the display and performance,5,2025-01-03
FB000509,CUST040744,P0584,Build quality and after-sales support are great,4,2024-10-01
FB000510,CUST018992,P0430,"Very happy with the purchase, smooth experience",4,2025-08-04
FB000511,CUST026891,P0137,Loved the display and performance,5,2025-10-13
FB000512,CUST013039,P0293,"Phone hung frequently, had to get it exchanged",2,2024-09-23
FB000513,CUST017540,P0001,"Very happy with the purchase, smooth experience",4,2025-02-17
FB000514,CUST030477,P0420,"Very happy with the purchase, smooth experience",4,2023-07-17
FB000515,CUST044975,P0599,Super fast delivery and genuine product,4,2024-12-27
FB000516,CUST028730,P0202,Loved the display and performance,5,2024-02-19
FB000517,CUST025075,P0466,Build quality and after-sales support are great,5,2024-04-17
FB000518,CUST003188,P0402,Super fast delivery and genuine product,5,2026-04-15
FB000519,CUST005401,P0469,Build quality and after-sales support are great,4,2023-12-30
FB000520,CUST046121,P0157,Super fast delivery and genuine product,4,2025-09-12
FB000521,CUST045098,P0401,"Very happy with the purchase, smooth experience",4,2025-11-06
FB000522,CUST024681,P0281,"Phone is okay, expected slightly better battery",3,2023-09-14
FB000523,CUST019045,P0375,"Great value for money, battery life is superb",4,2024-08-22
FB000524,CUST001923,P0391,"Received a scratched unit, very disappointed",2,2025-07-27
FB000525,CUST049703,P0509,"Average performance, heats up a bit while gaming",3,2026-05-23
FB000526,CUST028209,P0348,Build quality and after-sales support are great,4,2023-07-19
FB000527,CUST031768,P0187,"Excellent phone, camera quality is amazing",5,2023-11-14
FB000528,CUST002985,P0595,"Battery drains too fast, not worth the price",1,2026-06-04
